year,semester,id,"Course Name",credit,Credit_full,major,program,english_level,version,Program_fullname
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",DS,CE_DE(2.5:1.5),"Toefl >= 500 - AE1",2021,"CE_DE(2.5:1.5)-2021-Toefl >= 500 - AE1"
1,1,ENTP00,"Intensive English 0",17,"17 (17, 0)",DS,CE_DE(2.5:1.5),IE0,2021,CE_DE(2.5:1.5)-2021-IE0
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",DS,CE_DE(2.5:1.5),IE0,2021,CE_DE(2.5:1.5)-2021-IE0
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,DS_2019,"Toefl < 430 IE1",2019,"DS_2019-2019-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,DS_2019,"Toefl < 430 IE1",2019,"DS_2019-2019-Toefl < 430 IE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,DS_2019,"Toefl < 430 IE1",2019,"DS_2019-2019-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,DS_2019,"500> Toefl >= 430 IE2",2019,"DS_2019-2019-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,DS_2019,"500> Toefl >= 430 IE2",2019,"DS_2019-2019-500> Toefl >= 430 IE2"
1,1,IT135,"Introduction to Data Science",3,"3 (3, 0)",CS,DS_2019,"500> Toefl >= 430 IE2",2019,"DS_2019-2019-500> Toefl >= 430 IE2"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,DS_2019,"500> Toefl >= 430 IE2",2019,"DS_2019-2019-500> Toefl >= 430 IE2"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,DS_2019,"500> Toefl >= 430 IE2",2019,"DS_2019-2019-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,IT135,"Introduction to Data Science",3,"3 (3, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,PE015," Philosophy Marx - Lenin",3,"3 (3, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,DS_2019,"Toefl >= 500 - AE1",2019,"DS_2019-2019-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,CS_2019,"Toefl < 430 IE1",2019,"CS_2019-2019-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,CS_2019,"Toefl < 430 IE1",2019,"CS_2019-2019-Toefl < 430 IE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2019,"Toefl < 430 IE1",2019,"CS_2019-2019-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,CS_2019,"500> Toefl >= 430 IE2",2019,"CS_2019-2019-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,CS_2019,"500> Toefl >= 430 IE2",2019,"CS_2019-2019-500> Toefl >= 430 IE2"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_2019,"500> Toefl >= 430 IE2",2019,"CS_2019-2019-500> Toefl >= 430 IE2"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2019,"500> Toefl >= 430 IE2",2019,"CS_2019-2019-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2019,"Toefl >= 500 - AE1",2019,"CS_2019-2019-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,CS_2018,"Toefl < 430 IE1",2018,"CS_2018-2018-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,CS_2018,"Toefl < 430 IE1",2018,"CS_2018-2018-Toefl < 430 IE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2018,"Toefl < 430 IE1",2018,"CS_2018-2018-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,CS_2018,"500> Toefl >= 430 IE2",2018,"CS_2018-2018-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,CS_2018,"500> Toefl >= 430 IE2",2018,"CS_2018-2018-500> Toefl >= 430 IE2"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_2018,"500> Toefl >= 430 IE2",2018,"CS_2018-2018-500> Toefl >= 430 IE2"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2018,"500> Toefl >= 430 IE2",2018,"CS_2018-2018-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2018,"Toefl >= 500 - AE1",2018,"CS_2018-2018-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,CS_UN_2017,"Toefl < 430 IE1",2017,"CS_UN_2017-2017-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,CS_UN_2017,"Toefl < 430 IE1",2017,"CS_UN_2017-2017-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,CS_UN_2017,"500> Toefl >= 430 IE2",2017,"CS_UN_2017-2017-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,CS_UN_2017,"500> Toefl >= 430 IE2",2017,"CS_UN_2017-2017-500> Toefl >= 430 IE2"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2017,"500> Toefl >= 430 IE2",2017,"CS_UN_2017-2017-500> Toefl >= 430 IE2"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_UN_2017,"Toefl >= 500 - AE1",2017,"CS_UN_2017-2017-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,CS_UN_2018,"Toefl < 430 IE1",2018,"CS_UN_2018-2018-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,CS_UN_2018,"Toefl < 430 IE1",2018,"CS_UN_2018-2018-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,CS_UN_2018,"500> Toefl >= 430 IE2",2018,"CS_UN_2018-2018-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,CS_UN_2018,"500> Toefl >= 430 IE2",2018,"CS_UN_2018-2018-500> Toefl >= 430 IE2"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2018,"500> Toefl >= 430 IE2",2018,"CS_UN_2018-2018-500> Toefl >= 430 IE2"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_UN_2018,"Toefl >= 500 - AE1",2018,"CS_UN_2018-2018-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",CS,CS_UN_2019,"Toefl < 430 IE1",2019,"CS_UN_2019-2019-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",CS,CS_UN_2019,"Toefl < 430 IE1",2019,"CS_UN_2019-2019-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",CS,CS_UN_2019,"500> Toefl >= 430 IE2",2019,"CS_UN_2019-2019-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",CS,CS_UN_2019,"500> Toefl >= 430 IE2",2019,"CS_UN_2019-2019-500> Toefl >= 430 IE2"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2019,"500> Toefl >= 430 IE2",2019,"CS_UN_2019-2019-500> Toefl >= 430 IE2"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,MA001UN,"Foundation Mathematics 1",4,"4 (4, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_UN_2019,"Toefl >= 500 - AE1",2019,"CS_UN_2019-2019-Toefl >= 500 - AE1"
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_DE(2:2)_2020,"Toefl < 430 IE1",2020,"CS_DE(2:2)_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_DE(2:2)_2020,"Toefl < 430 IE1",2020,"CS_DE(2:2)_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_DE(2:2)_2020,"500> Toefl >= 430 IE2",2020,"CS_DE(2:2)_2020-2020-500> Toefl >= 430 IE2"
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_DE(2:2)_2020,"500> Toefl >= 430 IE2",2020,"CS_DE(2:2)_2020-2020-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,IT116,"C Programming",4,"4 (3, 1)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_DE(2:2)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(2:2)_2020-2020-Toefl >= 500 - AE1"
1,1,ENTP00,"Intensive English 0",17,"17 (17, 0)",CS,CS_DE(2:2)_2020,IE0,2020,CS_DE(2:2)_2020-2020-IE0
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_DE(2:2)_2020,IE0,2020,CS_DE(2:2)_2020-2020-IE0
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_DE(2:2)_2020,IE3,2020,CS_DE(2:2)_2020-2020-IE3
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_DE(2:2)_2020,IE3,2020,CS_DE(2:2)_2020-2020-IE3
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_DE(3:1)_2020,"Toefl < 430 IE1",2020,"CS_DE(3:1)_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_DE(3:1)_2020,"Toefl < 430 IE1",2020,"CS_DE(3:1)_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_DE(3:1)_2020,"500> Toefl >= 430 IE2",2020,"CS_DE(3:1)_2020-2020-500> Toefl >= 430 IE2"
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_DE(3:1)_2020,"500> Toefl >= 430 IE2",2020,"CS_DE(3:1)_2020-2020-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,IT116,"C Programming",4,"4 (3, 1)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_DE(3:1)_2020,"Toefl >= 500 - AE1",2020,"CS_DE(3:1)_2020-2020-Toefl >= 500 - AE1"
1,1,ENTP00,"Intensive English 0",17,"17 (17, 0)",CS,CS_DE(3:1)_2020,IE0,2020,CS_DE(3:1)_2020-2020-IE0
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_DE(3:1)_2020,IE0,2020,CS_DE(3:1)_2020-2020-IE0
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_DE(3:1)_2020,IE3,2020,CS_DE(3:1)_2020-2020-IE3
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_DE(3:1)_2020,IE3,2020,CS_DE(3:1)_2020-2020-IE3
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_2020,"Toefl < 430 IE1",2020,"CS_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_2020,"Toefl < 430 IE1",2020,"CS_2020-2020-Toefl < 430 IE1"
1,1,ENTP02,"Intensive English 2",13,"13 (13, 0)",CS,CS_2020,"500> Toefl >= 430 IE2",2020,"CS_2020-2020-500> Toefl >= 430 IE2"
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_2020,"500> Toefl >= 430 IE2",2020,"CS_2020-2020-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",CS,CS_2020,"Toefl >= 500 - AE1",2020,"CS_2020-2020-Toefl >= 500 - AE1"
1,1,ENTP00,"Intensive English 0",17,"17 (17, 0)",CS,CS_2020,IE0,2020,CS_2020-2020-IE0
1,1,ENTP01,"Intensive English 1",17,"17 (17, 0)",CS,CS_2020,IE0,2020,CS_2020-2020-IE0
1,1,ENTP03,"Intensive English 3",10,"10 (10, 0)",CS,CS_2020,IE3,2020,CS_2020-2020-IE3
1,1,PE015," Philosophy Marx - Lenin",3,"3 (3, 0)",CS,CS_2020,IE3,2020,CS_2020-2020-IE3
1,1,PE016,"Marxist – Leninist Political Economy",2,"2 (2, 0)",CS,CS_2020,IE3,2020,CS_2020-2020-IE3
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",NE,NE_2019,"Toefl < 430 IE1",2019,"NE_2019-2019-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",NE,NE_2019,"Toefl < 430 IE1",2019,"NE_2019-2019-Toefl < 430 IE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",NE,NE_2019,"Toefl < 430 IE1",2019,"NE_2019-2019-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",NE,NE_2019,"500> Toefl >= 430 IE2",2019,"NE_2019-2019-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",NE,NE_2019,"500> Toefl >= 430 IE2",2019,"NE_2019-2019-500> Toefl >= 430 IE2"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",NE,NE_2019,"500> Toefl >= 430 IE2",2019,"NE_2019-2019-500> Toefl >= 430 IE2"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",NE,NE_2019,"500> Toefl >= 430 IE2",2019,"NE_2019-2019-500> Toefl >= 430 IE2"
1,1,CH011,"Chemistry for Engineer",3,"3 (3, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,CH012,"Chemistry Laboratory",1,"1 (0, 1)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,EN007,"Writing AE1",2,"2 (2, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,EN008,"Listening AE1",2,"2 (2, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,IT064,"Introduction to Computing",3,"3 (3, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,MA001,"Calculus 1",4,"4 (4, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,PH013,"Physics 1 (general mechanics",2,"2 (2, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",NE,NE_2019,"Toefl >= 500 - AE1",2019,"NE_2019-2019-Toefl >= 500 - AE1"
1,1,EN072,"Reading & Writing IE1",11,"11 (11, 0)",NE,NE_2018,"Toefl < 430 IE1",2018,"NE_2018-2018-Toefl < 430 IE1"
1,1,EN073,"Listening & Speaking IE1",11,"11 (11, 0)",NE,NE_2018,"Toefl < 430 IE1",2018,"NE_2018-2018-Toefl < 430 IE1"
1,1,PT001,"Physical Training 1",3,"3 (3, 0)",NE,NE_2018,"Toefl < 430 IE1",2018,"NE_2018-2018-Toefl < 430 IE1"
1,1,EN074,"Reading & Writing IE2",11,"11 (11, 0)",NE,NE_2018,"500> Toefl >= 430 IE2",2018,"NE_2018-2018-500> Toefl >= 430 IE2"
1,1,EN075,"Listening & Speaking IE2",11,"11 (11, 0)",NE,NE_2018,"500> Toefl >= 430 IE2",2018,"NE_2018-2018-500> Toefl >= 430 IE2"
